time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
9859,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10046,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10062,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10078,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10109,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10125,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10156,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10187,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10203,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10390,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10406,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10437,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10453,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10484,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10500,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10531,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
10562,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
