time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
8141,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8156,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8172,1,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8219,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8235,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8250,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8266,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8281,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8297,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8313,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8328,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8344,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8360,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8375,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8391,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8406,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
